score,year,make,model,trim,price,net_cost_8mo,accidents,one_owner,carfax_url,loss_private,loss_instant,expected_repairs,fees,miles,miles_at_sale,liquidity,expected_price,under_market,color,body,seller_type,dealer,city,source,reliability,complaints,recalls,first_seen,days_listed,price_drop,is_new,url,reliability_note
41.1,2023,Hyundai,Kona,SE 4dr SUV AWD (2.0L 4cyl CVT),16998,8352,,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=KM8K2CAB5PU937350&partner=FRD_2,5395,7395,314,1730,77373,85373,0.6900000000000001,16061,-937,Gray,small_suv,dealer,CarMax Murrieta,Murrieta,auto.dev,65.6,65,,2026-09-20,4,0,False,https://www.autolist.com/hyundai-kona#vin=KM8K2CAB5PU937350,
41.0,2016,Nissan,Sentra,S 4dr Sedan (1.8L 4cyl CVT),11998,6764,0,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3N1AB7AP6GY319456&partner=FRD_2,3510,5273,819,1310,67154,75154,0.75,10268,-1730,Gun Metallic,sedan,dealer,CarMax Irvine,Irvine,auto.dev,0.0,270,,2026-09-20,4,0,False,https://www.autolist.com/nissan-sentra#vin=3N1AB7AP6GY319456,Nissan CVT history - replacement can exceed the car's value
40.9,2023,Kia,Forte,LX 4dr Sedan (2.0L 4cyl CVT),18580,8235,,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3KPF24ADXPE548103&partner=FRD_2,5210,7495,264,1863,63302,71302,0.75,16804,-1776,Gray,sedan,dealer,Karz Plus-Escondido,Escondido,auto.dev,58.8,61,,2026-09-20,4,0,False,https://www.autolist.com/kia-forte#vin=3KPF24ADXPE548103,
40.9,2017,Hyundai,Elantra,Limited 4dr Sedan (2.0L 4cyl 6A),11080,6907,,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=KMHD84LF4HU153742&partner=FRD_2,3295,5189,953,1233,102261,110261,0.6000000000000001,9885,-1195,Black,sedan,dealer,Karz Plus-Escondido,Escondido,auto.dev,10.7,767,,2026-09-22,2,0,False,https://www.autolist.com/hyundai-elantra#vin=KMHD84LF4HU153742,
40.8,2023,Toyota,Corolla,SE 4dr Sedan (2.0L 4cyl CVT),19934,8782,0,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=JTDS4MCE5PJ100708&partner=FRD_2,5526,7984,313,1976,86470,94470,0.6900000000000001,19165,-769,Black,sedan,dealer,Temecula Valley Toyota,Temecula,auto.dev,79.2,73,,2026-09-23,1,0,False,https://www.carfax.com/vehicle/JTDS4MCE5PJ100708,
40.8,2015,Toyota,Prius,Four 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),15785,9530,1,True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=JTDKN3DU4F0396175&partner=FRD_2,6329,8324,711,1628,79474,87474,0.92,16592,807,Gray,hatchback,dealer,Auto Advantage,Escondido,auto.dev,47.6,165,,2026-09-23,1,0,False,https://www.autolist.com/toyota-prius#vin=JTDKN3DU4F0396175,Gen 3: EGR clogging -> head gasket failure; brake actuator (DTC C1391) ~$2-3k
40.8,2019,Honda,Accord,EX-L 4dr Sedan (1.5L 4cyl Turbo CVT),16080,9730,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=1HGCV1F58KA071257&partner=FRD_2,6659,8320,450,1653,72309,80309,0.6900000000000001,18512,2432,Gray,sedan,dealer,East County Pre-Owned,El Cajon,auto.dev,55.9,685,,2026-09-23,1,0,False,https://www.eastcountypreowned.com/pre-owned-cars/detail/x/1578808,1.5L turbo oil dilution - warm climate helps; confirm it is not the turbo trim
40.8,2019,Honda,Civic,LX 4dr Sedan (2.0L 4cyl CVT),17010,9896,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2HGFC2F60KH519638&partner=FRD_2,7000,8761,410,1731,76611,84611,0.6900000000000001,17679,669,White,sedan,dealer,Legacy Cars,El Cajon,auto.dev,71.5,348,,2026-09-23,1,0,False,https://www.legacycarsinc.com/pre-owned-cars/detail/x/1564327,1.5L turbo oil dilution - warm climate helps; confirm it is not the turbo trim
40.8,2023,Hyundai,Elantra,Blue 4dr Sedan (1.6L 4cyl gas/electric hybrid 6AM),19072,10049,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=KMHLM4AJ1PU043258&partner=FRD_2,7203,9269,222,1904,70067,78067,0.75,17696,-1376,Black,sedan,dealer,PARADISE Chevrolet Cadillac,Temecula,auto.dev,88.4,98,,2026-09-22,2,0,False,https://www.paradiseautos.com/used-Temecula-2023-Hyundai-Elantra+Hybrid-Blue-KMHLM4AJ1PU043258,
40.8,2019,Volkswagen,Jetta,1.4T SE 4dr Sedan (1.4L 4cyl Turbo 8A),14088,7376,0,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3VWC57BU1KM200034&partner=FRD_2,4158,5870,615,1485,66154,74154,0.75,14405,317,Gray,sedan,dealer,Cars For Less,San Diego,auto.dev,0.0,548,,2026-09-20,4,0,False,https://www.carfax.com/vehicle/3VWC57BU1KM200034,
40.7,2017,Toyota,Camry,XLE 4dr Sedan (2.5L 4cyl 6A),15998,10083,,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=4T1BF1FK9HU705319&partner=FRD_2,5779,8745,495,1646,118913,126913,0.46499999999999997,15457,-541,Parisian Night Pearl,sedan,dealer,CarMax Murrieta,Murrieta,auto.dev,99.0,148,,2026-09-23,1,0,False,https://www.autolist.com/toyota-camry#vin=4T1BF1FK9HU705319,
40.7,2018,Toyota,RAV4,LE 4dr SUV (2.5L 4cyl 6A),19998,9099,,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=JTMZFREV9JJ747154&partner=FRD_2,5943,8349,388,1982,73987,81987,0.874,19535,-463,White,small_suv,dealer,CarMax Murrieta,Murrieta,auto.dev,83.2,331,,2026-09-19,5,0,False,https://www.autolist.com/toyota-rav4#vin=JTMZFREV9JJ747154,
40.7,2017,Honda,Accord,Sport 4dr Sedan (2.4L 4cyl CVT),15121,10848,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=1HGCR2F57HA242812&partner=FRD_2,6849,9310,577,1572,116640,124640,0.46499999999999997,15893,772,White,sedan,dealer,Toyota of El Cajon,El Cajon,auto.dev,85.0,534,,2026-09-23,1,0,False,https://www.autolist.com/honda-accord#vin=1HGCR2F57HA242812,
40.7,2020,Hyundai,Kona,SE 4dr SUV (2.0L 4cyl 6A),14580,7282,0,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=KM8K12AA4LU437937&partner=FRD_2,4274,6049,566,1527,71303,79303,0.75,15203,623,Orange,small_suv,dealer,Hyundai Escondido,Escondido,auto.dev,6.6,158,,2026-09-24,0,0,True,"https://hyundaiescondido.com/used/Hyundai/2020-Hyundai-Kona-escondido,-ca-cb23d961ac181a98f5666e532b2764e6.htm",
40.7,2017,Volkswagen,Golf,TSI SEL 4dr Wagon (1.8L 4cyl Turbo 6A),8850,6868,0,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3VWC17AU1HM506706&partner=FRD_2,2653,4463,1253,1045,134000,142000,0.46499999999999997,8101,-749,Silver,hatchback,dealer,Bavarian Imports,Vista,auto.dev,0.0,188,,2026-09-20,4,0,False,https://www.carfax.com/vehicle/3VWC17AU1HM506706,Timing-chain tensioner and DSG mechatronic history; parts cost more
40.6,2019,Toyota,C-HR,LE 4dr SUV (2.0L 4cyl CVT),13995,8525,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=JTNKHMBX7K1042841&partner=FRD_2,5357,7178,560,1478,105080,113080,0.6000000000000001,13691,-304,Unspecified,small_suv,dealer,Velart Car Center,San Diego,auto.dev,66.9,107,,2026-09-23,1,0,False,https://www.autolist.com/toyota-c+hr#vin=JTNKHMBX7K1042841,
40.6,2015,Toyota,RAV4,LE 4dr SUV (2.5L 4cyl 6A),17477,9299,,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=JTMZFREV9FD058592&partner=FRD_2,5590,8458,518,1770,93741,101741,0.76,16663,-814,Silver,small_suv,dealer,Carco Sales & Finance,Poway,auto.dev,91.2,303,,2026-09-19,5,0,False,https://www.autolist.com/toyota-rav4#vin=JTMZFREV9FD058592,
40.5,2019,Toyota,Camry,LE 4dr Sedan (2.5L 4cyl 8A),13999,8866,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=4T1B11HK3KU212237&partner=FRD_2,5358,7179,700,1478,110000,118000,0.6000000000000001,16919,2920,Unspecified,sedan,dealer,Prestige Auto Source,National City,auto.dev,45.0,394,,2026-09-20,4,0,False,https://www.carfax.com/vehicle/4T1B11HK3KU212237,
40.5,2020,Subaru,Impreza,4dr Sedan AWD (2.0L 4cyl CVT),16580,9131,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=4S3GKAB64L3600507&partner=FRD_2,6366,8152,316,1695,47443,55443,0.75,16589,9,Silver,sedan,dealer,East County Pre-Owned,El Cajon,auto.dev,65.3,85,,2026-09-20,4,0,False,https://www.eastcountypreowned.com/pre-owned-cars/detail/x/1572730,
40.4,2016,Honda,CR-V,LX 4dr SUV (2.4L 4cyl CVT),15122,9607,0,True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3CZRM3H36GG708510&partner=FRD_2,5507,8304,540,1572,116355,124355,0.46499999999999997,15570,448,Black,small_suv,dealer,Dalton Subaru National City,National City,auto.dev,95.3,392,,2026-09-24,0,0,True,https://www.subarudalton.com/used-National+City-2016-Honda-CR+V-LX-3CZRM3H36GG708510,
40.4,2020,Hyundai,Elantra,SEL 4dr Sedan (2.0L 4cyl CVT),16315,9030,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=5NPD84LF8LH547803&partner=FRD_2,6276,8033,323,1672,46930,54930,0.75,16087,-228,Black,sedan,dealer,National City Volkswagen,National City,auto.dev,62.9,250,,2026-09-20,4,0,False,https://www.carfax.com/vehicle/5NPD84LF8LH547803,
40.3,2015,Toyota,RAV4,Limited 4dr SUV (2.5L 4cyl 6A),17444,10724,1,True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T3YFREVXFW211141&partner=FRD_2,7217,9735,533,1767,97917,105917,0.76,16536,-908,White,small_suv,dealer,AutoNation Subaru Carlsbad,Carlsbad,auto.dev,91.2,303,,2026-09-19,5,0,False,https://bmwencinitas.com/used/Toyota/2015-Toyota-RAV4-49e5d841ac18005db88bfdc4141dc3ef.htm,
40.3,2022,Toyota,Corolla,LE 4dr Sedan (1.8L 4cyl CVT),18265,10320,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=5YFEPMAE1NP291723&partner=FRD_2,7458,9355,286,1836,76540,84540,0.6900000000000001,18762,497,Gray,sedan,dealer,Toyota of Hemet,Hemet,auto.dev,74.4,100,,2026-09-24,0,0,True,https://www.toyotahemet.com/viewdetails/used/5yfepmae1np291723/2022-toyota-corolla-4dr-car?type=finance,
40.3,2016,Toyota,RAV4,LE 4dr SUV (2.5L 4cyl 6A),16638,9953,,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=JTMZFREV8GJ084717&partner=FRD_2,5776,8917,548,1700,119320,127320,0.589,16642,4,Blue,small_suv,dealer,SD Mission Auto Sales,Vista,auto.dev,95.7,238,,2026-09-19,5,0,False,https://www.autolist.com/toyota-rav4#vin=JTMZFREV8GJ084717,
40.3,2018,Honda,Civic,Sport 4dr Hatchback (1.5L 4cyl Turbo CVT),16982,8539,0,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=SHHFK7H40JU432237&partner=FRD_2,4835,7333,622,1728,101298,109298,0.6000000000000001,16300,-682,Silver,hatchback,dealer,Temecula Nissan,Murrieta,auto.dev,59.6,598,,2026-09-20,4,98,False,https://temeculanissan.com/inventory/Used-2018-Honda-Civic-Sport-SHHFK7H40JU432237-1750,1.5L turbo oil dilution - warm climate helps; confirm it is not the turbo trim
40.3,2018,Mazda,Mazda3,Sport 4dr Hatchback (2.0L 4cyl 6M),15389,8849,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3MZBN1K77JM212190&partner=FRD_2,6011,7657,517,1595,49109,57109,0.8,17419,2030,Gray,hatchback,dealer,VIP Autos,San Diego,auto.dev,32.4,108,,2026-09-19,5,0,False,https://www.carfax.com/vehicle/3MZBN1K77JM212190,Rearview camera recall 23V-487; infotainment 'ghost touch'
40.3,2018,Subaru,Crosstrek,2.0i Premium 4dr SUV AWD (2.0L 4cyl 6M),13995,8600,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=JF2GTABC3J9212263&partner=FRD_2,5357,7178,635,1478,104280,112280,0.6000000000000001,14710,715,Beige,small_suv,dealer,Honda of Escondido,Escondido,auto.dev,59.8,194,,2026-09-20,4,0,False,https://www.carfax.com/vehicle/JF2GTABC3J9212263,
40.2,2021,Honda,Accord,Sport Special Edition 4dr Sedan (1.5L 4cyl Turbo CVT),19995,9006,0,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=1HGCV1F45MA041451&partner=FRD_2,5541,8007,317,1982,80975,88975,0.6900000000000001,19437,-558,White,sedan,dealer,Pedder Chrysler Jeep Dodge Ram of Poway,Poway,auto.dev,81.9,230,,2026-09-24,0,0,True,https://powaycdjr.com/inventory/Used-2021-Honda-Accord-Sport_Special_Edition-1HGCV1F45MA041451-1770,1.5L turbo oil dilution - warm climate helps; confirm it is not the turbo trim
40.1,2021,Toyota,Corolla,LE 4dr Sedan (1.8L 4cyl CVT),17990,8281,0,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=5YFEPMAE8MP147939&partner=FRD_2,5072,7281,429,1813,80217,88217,0.6900000000000001,17888,-102,Gray,sedan,dealer,National City Auto Center,National City,auto.dev,47.8,185,,2026-09-23,1,0,False,https://www.carfax.com/vehicle/5YFEPMAE8MP147939,
40.1,2017,Honda,Civic,LX 4dr Sedan (2.0L 4cyl CVT),15386,8887,0,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2HGFC2F55HH555602&partner=FRD_2,5213,7684,611,1594,97406,105406,0.6000000000000001,15752,366,Black,sedan,dealer,Maverick Toyota,Lemon Grove,auto.dev,65.9,592,,2026-09-23,1,0,False,https://www.mavericktoyota.com/used-Lemon+Grove-2017-Honda-Civic-LX-2HGFC2F55HH555602,1.5L turbo oil dilution - warm climate helps; confirm it is not the turbo trim
40.1,2017,Mazda,CX-5,Grand Select 4dr SUV (2.5L 4cyl 6A),15985,9073,,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=JM3KFADL9H0157806&partner=FRD_2,5384,7956,476,1645,97470,105470,0.6000000000000001,15568,-417,White,small_suv,dealer,SIRY MOTORS,San Diego,auto.dev,89.9,148,,2026-09-20,4,0,False,https://www.autolist.com/mazda-cx+5#vin=JM3KFADL9H0157806,
40.1,2023,Kia,Forte,LX 4dr Sedan (2.0L 4cyl CVT),17700,9518,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3KPF24AD2PE688145&partner=FRD_2,6742,8654,248,1789,25630,33630,0.75,18417,717,Blue,sedan,dealer,Kia of Irvine,Irvine,auto.dev,58.8,61,,2026-09-20,4,0,False,https://www.kiaofirvine.com/viewdetails/cpo/3kpf24ad2pe688145/2023-kia-forte-4dr-car?type=cash,
40.1,2016,Hyundai,Accent,SE 4dr Sedan (1.6L 4cyl 6A),10080,6918,,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=KMHCT4AE2GU122072&partner=FRD_2,3551,5163,1012,1149,92993,100993,0.6000000000000001,8091,-1989,White,sedan,dealer,Karz Plus-Escondido,Escondido,auto.dev,0.0,100,,2026-09-20,4,0,False,https://www.autolist.com/hyundai-accent#vin=KMHCT4AE2GU122072,
40.0,2015,Toyota,Camry,LE 4dr Sedan (2.5L 4cyl gas/electric hybrid CVT),13905,9468,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=4T1BD1FK6FU171022&partner=FRD_2,5326,7838,681,1470,127313,135313,0.46499999999999997,14016,111,Black,sedan,dealer,San Diego Car Sales LLC,Escondido,auto.dev,85.6,271,,2026-09-20,4,0,False,https://www.carfax.com/vehicle/4T1BD1FK6FU171022,
40.0,2017,Honda,Civic,EX 4dr Hatchback (1.5L 4cyl Turbo CVT),16159,9508,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=SHHFK7H59HU413849&partner=FRD_2,6224,8311,584,1659,91618,99618,0.6900000000000001,15921,-238,Black,hatchback,dealer,Hudson Trucks & Vans,El Cajon,auto.dev,65.9,592,,2026-09-23,1,0,False,https://www.carfax.com/vehicle/SHHFK7H59HU413849,1.5L turbo oil dilution - warm climate helps; confirm it is not the turbo trim
40.0,2020,Honda,Civic,Sport 4dr Sedan (2.0L 4cyl CVT),19535,8727,0,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2HGFC2F89LH536019&partner=FRD_2,5433,7840,384,1943,85070,93070,0.6900000000000001,18093,-1442,White,sedan,dealer,Vista Auto Sales,Vista,auto.dev,77.9,224,,2026-09-24,0,0,True,https://www.carfax.com/vehicle/2HGFC2F89LH536019,1.5L turbo oil dilution - warm climate helps; confirm it is not the turbo trim
40.0,2016,Subaru,Crosstrek,2.0i Premium PZEV 4dr SUV AWD (2.0L 4cyl CVT),11629,8808,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=JF2GPABC5G8212378&partner=FRD_2,5313,7212,705,1279,112017,120017,0.46499999999999997,12319,690,Blue,small_suv,dealer,Carz Land,San Diego,auto.dev,68.1,131,,2026-09-20,4,0,False,https://www.carfax.com/vehicle/JF2GPABC5G8212378,FB-series oil consumption; check consumption history
40.0,2018,Nissan,Sentra,SL 4dr Sedan (1.8L 4cyl CVT),9998,6760,,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3N1AB7AP5JY335879&partner=FRD_2,3042,4823,1018,1142,120178,128178,0.46499999999999997,8863,-1135,Gray,sedan,dealer,CarMax Murrieta,Murrieta,auto.dev,10.7,185,,2026-09-23,1,0,False,https://www.autolist.com/nissan-sentra#vin=3N1AB7AP5JY335879,Nissan CVT history - replacement can exceed the car's value
39.9,2020,Honda,Civic,EX 4dr Sedan (1.5L 4cyl Turbo CVT),18596,10516,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=19XFC1F3XLE016744&partner=FRD_2,7580,9512,338,1864,74023,82023,0.6900000000000001,18415,-181,Black,sedan,dealer,CBM Motors,El Cajon,auto.dev,77.9,224,,2026-09-24,0,0,True,https://www.cbmmotors.com/pre-owned-cars/detail/x/1574453,1.5L turbo oil dilution - warm climate helps; confirm it is not the turbo trim
39.7,2015,Honda,Accord,Touring 4dr Sedan (2.0L 4cyl gas/electric hybrid CVT),15585,9826,1,True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=1HGCR6F73FA005806&partner=FRD_2,6031,8376,620,1611,109748,117748,0.6000000000000001,14911,-674,Gray,sedan,dealer,Auto Advantage,Escondido,auto.dev,84.8,601,,2026-09-23,1,0,False,https://www.autolist.com/honda-accord+hybrid#vin=1HGCR6F73FA005806,
39.7,2019,Mazda,Mazda6,Signature 4dr Sedan (2.5L 4cyl Turbo 6A),14950,10463,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=JM1GL1XY1K1505839&partner=FRD_2,6780,8920,508,1558,118965,126965,0.46499999999999997,14841,-109,White,sedan,dealer,Cali Cruisers Auto Sales,San Diego,auto.dev,87.0,6,,2026-09-20,4,0,False,https://www.carfax.com/vehicle/JM1GL1XY1K1505839,2.5L oil-consumption reports
39.7,2022,Nissan,Sentra,SR 4dr Sedan (2.0L 4cyl CVT),12495,8064,,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3N1AB8DV3NY314535&partner=FRD_2,4546,6592,615,1352,118530,126530,0.46499999999999997,12585,90,,sedan,dealer,Brookside Motors,San Diego,auto.dev,42.1,81,,2026-09-20,4,0,False,https://www.autolist.com/nissan-sentra#vin=3N1AB8DV3NY314535,Nissan CVT history - replacement can exceed the car's value (improved 2020 redesign)
39.7,2022,Nissan,Sentra,SV 4dr Sedan (2.0L 4cyl CVT),17892,8039,0,True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3N1AB8CV9NY233783&partner=FRD_2,5049,7246,284,1805,56170,64170,0.75,16368,-1524,Super Black,sedan,dealer,Mossy Nissan El Cajon,El Cajon,auto.dev,42.1,81,,2026-09-22,2,0,False,https://www.autolist.com/nissan-sentra#vin=3N1AB8CV9NY233783,Nissan CVT history - replacement can exceed the car's value (improved 2020 redesign)
39.6,2015,Toyota,Corolla,S Plus 4dr Sedan (1.8L 4cyl CVT),12950,9419,1,True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=5YFBURHE5FP319944&partner=FRD_2,5846,7969,611,1390,118135,126135,0.46499999999999997,12095,-855,Super White,sedan,dealer,ZAS Motors,San Diego,auto.dev,90.5,219,,2026-09-20,4,0,False,https://www.autolist.com/toyota-corolla#vin=5YFBURHE5FP319944,
39.6,2016,Honda,CR-V,Touring 4dr SUV (2.4L 4cyl CVT),17080,10241,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=5J6RM3H93GL015367&partner=FRD_2,6534,9113,489,1737,101321,109321,0.6000000000000001,16434,-646,Bronze,small_suv,dealer,East County Pre-Owned,El Cajon,auto.dev,95.3,392,,2026-09-20,4,0,False,https://www.eastcountypreowned.com/pre-owned-cars/detail/x/1512678,
39.6,2020,Honda,Civic,LX 4dr Sedan (2.0L 4cyl CVT),15930,9586,0,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2HGFC2F63LH554644&partner=FRD_2,5758,8356,501,1640,113354,121354,0.46499999999999997,17270,1340,White,sedan,dealer,Lake Elsinore Honda,Lake Elsinore,auto.dev,77.9,224,,2026-09-20,4,0,False,https://www.autolist.com/honda-civic#vin=2HGFC2F63LH554644,1.5L turbo oil dilution - warm climate helps; confirm it is not the turbo trim
39.5,2021,Toyota,Corolla,LE 4dr Sedan (1.8L 4cyl CVT),19899,8704,0,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=5YFEPMAE0MP227607&partner=FRD_2,5519,7972,319,1974,12249,20249,0.75,20237,338,Silver,sedan,dealer,VIP Autos,San Diego,auto.dev,47.8,185,,2026-09-23,1,0,False,https://www.carfax.com/vehicle/5YFEPMAE0MP227607,
39.5,2018,Honda,Civic,LX 4dr Sedan (2.0L 4cyl CVT),17995,9810,1,True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2HGFC2F50JH597309&partner=FRD_2,6842,8787,419,1814,29764,37764,0.75,18382,387,White,sedan,dealer,Vanguard Auto Sales LLC,Lakeside,auto.dev,59.6,598,,2026-09-23,1,0,False,https://www.vanguardautosales.net/pre-owned-cars/detail/x/1568950,1.5L turbo oil dilution - warm climate helps; confirm it is not the turbo trim
39.5,2021,Honda,Civic,EX 4dr Sedan (1.5L 4cyl Turbo CVT),19576,9235,0,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=19XFC1F35ME209790&partner=FRD_2,6086,8401,300,1946,77133,85133,0.6900000000000001,18985,-591,Blue,sedan,dealer,DCH Kia of Temecula,Temecula,auto.dev,82.2,143,,2026-09-20,4,0,False,https://dchkiaoftemecula.com/used/Honda/2021-Honda-Civic-serving-temecula-ca-b5f59e03ac185bc6fc1af9b5cdf44740.htm,1.5L turbo oil dilution - warm climate helps; confirm it is not the turbo trim
39.4,2019,Honda,Civic,Sport 4dr Sedan (2.0L 4cyl CVT),15990,9488,1,True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2HGFC2F85KH588987&partner=FRD_2,6167,8231,543,1645,106700,114700,0.6000000000000001,16803,813,Gray,sedan,dealer,Only Cars,Chula Vista,auto.dev,71.5,348,,2026-09-23,1,0,False,https://www.autolist.com/honda-civic#vin=2HGFC2F85KH588987,1.5L turbo oil dilution - warm climate helps; confirm it is not the turbo trim
39.4,2017,Mazda,CX-5,Grand Select 4dr SUV AWD (2.5L 4cyl 6A),16995,9811,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=JM3KFBDL9H0108269&partner=FRD_2,6506,8705,452,1730,90764,98764,0.6900000000000001,16042,-953,Gray,small_suv,dealer,AutoNation Mazda Carlsbad,Carlsbad,auto.dev,89.9,148,,2026-09-20,4,0,False,https://bmwencinitas.com/used/Mazda/2017-Mazda-Mazda-CX-5-945658c4ac1811a5b94575c68732fe74.htm,
39.3,2020,Honda,Accord,LX 4dr Sedan (1.5L 4cyl Turbo CVT),18596,10287,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=1HGCV1F16LA126593&partner=FRD_2,7043,9056,392,1864,83946,91946,0.6900000000000001,18741,145,Gray,sedan,dealer,CBM Motors,El Cajon,auto.dev,74.6,357,,2026-09-23,1,0,False,https://www.cbmmotors.com/pre-owned-cars/detail/x/1580154,1.5L turbo oil dilution - warm climate helps; confirm it is not the turbo trim
39.3,2023,Kia,Forte,GT 4dr Sedan (1.6L 4cyl Turbo 7AM),19292,8443,0,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3KPF44AC0PE516438&partner=FRD_2,5377,7753,248,1923,48615,56615,0.75,17433,-1859,Blue,sedan,dealer,DCH Honda of Temecula,Temecula,auto.dev,58.8,61,,2026-09-20,4,0,False,https://dchhondaoftemecula.com/used/Kia/2023-Kia-Forte-for-sale-temecula-california-ca5d0578ac182e378e8730dc650e35cc.htm,
